filename,filepath,algorithm,original_size,compressed_size,compression_ratio,compression_time,speed_mbps,num_chunks
trans,data\academic_corpora\calgary\trans,gzip,93695,18928,4.950073964497041,0.0034952163696289062,25.564802182810368,
trans,data\academic_corpora\calgary\trans,bzip2,93695,17899,5.234649980445835,0.0064623355865478516,13.82696919387567,
trans,data\academic_corpora\calgary\trans,lzma,93695,16720,5.603767942583732,0.022264719009399414,4.013278363762917,
trans,data\academic_corpora\calgary\trans,zstd,93695,17294,5.4177749508500055,0.04351377487182617,2.05347652183442,
trans,data\academic_corpora\calgary\trans,brotli,93695,15402,6.083300870016881,0.0907289981842041,0.9848506746902469,
alice29.txt,data\academic_corpora\canterbury\alice29.txt,gzip,152089,54182,2.807002325495552,0.010596752166748047,13.687530936417225,
alice29.txt,data\academic_corpora\canterbury\alice29.txt,bzip2,152089,43202,3.520415721494375,0.00966191291809082,15.011869216533004,
alice29.txt,data\academic_corpora\canterbury\alice29.txt,lzma,152089,48492,3.136373009981028,0.03986763954162598,3.6381229181243535,
alice29.txt,data\academic_corpora\canterbury\alice29.txt,zstd,152089,49211,3.090548861027006,0.047025442123413086,3.0843595840579194,
alice29.txt,data\academic_corpora\canterbury\alice29.txt,brotli,152089,46487,3.271645836470411,0.17516231536865234,0.8280512438000556,
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,gzip,125179,48790,2.565669194507071,0.009004831314086914,13.257327437845852,
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,bzip2,125179,39569,3.1635623846950898,0.007998228073120117,14.925805586192507,
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,lzma,125179,44536,2.81073738099515,0.03355145454406738,3.5581168946526915,
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,zstd,125179,45137,2.773312360147994,0.036295175552368164,3.289142301603463,
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,brotli,125179,42712,2.930768870575014,0.13862299919128418,0.8611846371083558,
cp.html,data\academic_corpora\canterbury\cp.html,gzip,24603,7952,3.0939386317907447,0.0,0.0,
cp.html,data\academic_corpora\canterbury\cp.html,bzip2,24603,7624,3.227046169989507,0.002509593963623047,9.349420482614478,
cp.html,data\academic_corpora\canterbury\cp.html,lzma,24603,7644,3.2186028257456827,0.012705326080322266,1.8467254644398574,
cp.html,data\academic_corpora\canterbury\cp.html,zstd,24603,7713,3.189809412679891,0.007769346237182617,3.0199772915579834,
